io,hora,ativo,posicao,direcao,lucro,AC_Var,AC_cx,AC_norm,AD_Var,AD_cx,AD_norm,ADX_FW,adx_cx,adx_norm,ATR_Var,ATR_cx,ATR_norm,BB_Delta_Bruto,BB_Delta_Bruto_Cx,BB_Delta_Bruto_norm,Banda_Delta_Valor,BB_Posicao_Percent,BB_Posicao_Percent_Cx,BB_Posicao_Percent_norm,BullsP_Var,BullsP_Var_Cx,BullsP_norm,BearsP_Var,BearsP_Var_Cx,BearsP_norm,BWMFI_Var,BWMFI_Var_Cx,BWMFI_norm,CCI_Var,CCI_Var_Cx,CCI_norm,DeMarker_Var,DeMarker_Var_Cx,DeMarker_norm,DP_DMM20,DP_PAAMM20,DP_MM20MM50,DP_D,Hilo_Direcao,MACD_FW,MACD_Cx_0,MACD_Cx_1,MACD_Diff_Angulo_LS,MACD_Distancia_Linha_Sinal,MACD_Distancia_Linha_Zero,MACD_Normalizacao,MACD_Normalizacao_Zero,MFI_FW,MFI_Cx,MFI_norm,Momentum_Var,Momentum_Var_Cx,Momentum_norm,RSI_Var,RSI_Var_Cx,RSI_norm,Stoch_FW,Stoch_Cx_0,Stoch_Cx_1,Stoch_norm_1,Stoch_norm_2,Volume_FW,Volume_Cx,Volume_norm,WPR_Var,WPR_Var_Cx,WPR_norm
"DEAL_ENTRY_IN","2019.02.05 10:45:15","WIN$N","142","DEAL_TYPE_SELL","0.00000000","84.12352941","-2.43517463","0.89266430","290902.27477129","-18.56299319","0.24249415","21.74889515","-17.33325668","0.25924100","154.64285714","0.44761417","0.83823529","85.04563481","-5.74985268","0.00000000","42.52281740","49.47087231","-18.46225893","0.59642310","187.09846441","-26.56505118","0.41482708","-12.90153559","-16.37591153","0.41482708","0.01026062","26.33075076","1.00000000","-1.78041543","-18.35035955","0.58824873","0.61643836","-1.93102701","0.95761301","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-31.65448229","0.26217511","4.16000259","-3.89782749","0.52669674","-0.01124433","0.98875567","0.98875567","71.53943242","2.40145880","1.00000000","100.07126858","-9.26537274","0.00000000","46.92083810","-18.65989726","0.57123123","60.00000000","-9.86414509","1.44573416","0.76781383","1.00000000","19492.00000000","-8.26871220","0.00000000","-53.91304348","-19.61421869","0.51084337"
"DEAL_ENTRY_OUT","2019.02.05 10:45:21","WIN$N","142","DEAL_TYPE_BUY","11.00000000","80.02941176","-3.24479953","0.87229466","289798.97477129","-19.38378426","0.22322922","21.56674596","-18.38251444","0.24988115","158.92857143","5.71059314","1.00000000","85.63083557","-5.55773710","0.00000000","42.81541778","36.10313689","-24.07132372","0.45999914","187.09846441","-26.56505118","0.43234678","-12.90153559","-22.49434889","0.43234678","0.01026062","26.47850474","1.00000000","-41.76245211","-23.49965365","0.46025032","0.58441558","-5.47747409","0.87944480","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-36.04194668","-1.82205612","3.92950571","-5.75156182","0.46200794","-0.08401924","0.91598076","0.91598076","71.34602983","2.22136373","1.00000000","100.01527184","-12.57182931","0.00000000","44.75384229","-22.29635697","0.47936538","56.81159420","-11.67547897","0.83251051","0.72406861","1.00000000","19492.00000000","-8.26871220","0.00000000","-63.47826087","-23.61720785","0.40481928"
"DEAL_ENTRY_IN","2019.02.05 10:54:44","WIN$N","144","DEAL_TYPE_BUY","0.00000000","23.32941176","-15.90711512","0.59019272","298363.98652295","2.88795456","0.45177184","19.61616282","-26.45706341","0.05058961","181.78571429","16.31965042","1.00000000","86.76289530","-1.28590991","0.00000000","26.29178645","50.28814161","-1.08013084","0.60476371","35.37011235","-19.55442464","0.36215008","-294.62988765","-14.96126446","0.36215008","0.00871909","-3.31725993","0.81785748","-2.86123033","-1.50573239","0.58478861","0.44747082","-21.23589325","0.54515994","-1.00000000","-1.00000000","-1.00000000","-1.00000000","-1.00000000","-45.43043708","-8.75168065","5.01367726","-13.76535790","0.31688593","-0.30788950","0.69211050","0.69211050","63.50142104","-6.13150430","0.88158687","100.01017708","-11.88045790","0.39705411","47.48280090","-0.83290853","0.59505463","36.90140845","-24.63216914","-13.46050159","0.45089904","0.89260697","37848.00000000","14.48065671","0.39705411","-55.00000000","-2.09219354","0.49879518"
"DEAL_ENTRY_OUT","2019.02.05 10:55:21","WIN$N","144","DEAL_TYPE_SELL","12.00000000","2.13235294","-15.69562972","0.48473009","298948.23042539","15.10623871","0.49149554","18.86479955","-14.92384448","0.00000000","178.57142857","2.36407959","0.93233083","85.21478745","-4.92754571","0.00000000","41.56818900","65.19689292","19.33736236","0.75691444","-13.25418941","0.47519665","0.48741728","-218.25418941","17.43514545","0.48741728","0.00952868","22.86394792","1.00000000","50.06282014","19.39479973","0.75421956","0.45384615","-5.13951714","0.56072227","-1.00000000","1.00000000","-1.00000000","0.00000000","-1.00000000","-39.56506019","4.67514760","6.51202870","-1.83688110","0.31877751","-0.18374182","0.78735704","0.81625818","61.97109694","-1.77476493","0.84958024","100.02034278","11.87105938","0.00000000","50.01726987","16.35501558","0.70249885","37.77777778","-8.05783521","-21.25913039","0.46292290","0.69126716","21514.00000000","2.89644082","0.00000000","-44.16666667","15.04947031","0.61887550"
"DEAL_ENTRY_IN","2019.02.05 12:35:17","WIN$N","146","DEAL_TYPE_SELL","0.00000000","-4.31764706","6.97072200","0.36248176","301782.83914076","-22.05985316","0.15621924","14.87716915","7.68523980","0.52489632","114.28571429","-1.19348942","0.00000000","41.63604208","-1.97961392","0.00000000","23.79202405","47.47814646","-20.01302968","0.36815815","155.38084719","2.70262073","0.24332105","-19.61915281","15.00755087","0.24332105","0.00722245","19.33517287","1.00000000","-0.42489909","-18.86063955","0.40358164","0.72535211","16.00273781","1.00000000","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","8.99306678","-0.73494826","5.24746638","-5.98241464","0.07475617","0.39550638","0.58924299","0.88712531","59.97819902","24.89758330","0.56941888","100.14257345","16.40515300","0.00000000","49.35923562","-17.62144266","0.54055717","42.65734266","-12.62661805","-14.48027689","0.00000000","0.40296715","24230.00000000","26.56505118","0.00000000","-53.03030303","-18.77177397","0.24337625"
"DEAL_ENTRY_OUT","2019.02.05 12:37:42","WIN$N","146","DEAL_TYPE_BUY","-11.00000000","-6.36470588","5.84918160","0.33940178","314307.93004985","-0.62785232","0.64003794","13.45049560","-11.73115051","0.35234403","116.42857143","2.48955292","0.01860465","42.52951916","-1.07367693","0.01309666","24.30258238","72.21986090","11.11029606","0.91209374","155.38084719","1.18798228","0.19909052","-19.61915281","0.24274419","0.19909052","0.00722245","-11.25214747","0.17199708","76.45631068","11.94713570","0.89592324","0.69594595","14.59290528","1.00000000","1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","12.98167077","4.03109262","5.46135744","-1.43026481","0.21710289","0.53731735","1.00000000","1.00000000","57.15996146","24.50382510","0.46213506","100.19349254","20.10408781","0.19319447","52.77601004","14.19285237","0.89738129","49.65034965","-6.53840720","-13.00459372","0.18770416","0.40296715","24230.00000000","26.56505118","0.19319447","-37.87878788","-5.67621017","0.49822048"
"DEAL_ENTRY_IN","2019.02.05 12:45:18","WIN$N","148","DEAL_TYPE_SELL","0.00000000","3.82352941","5.01301225","0.30023812","311657.10050440","-13.67501789","0.38332244","12.99110275","-12.28051595","0.45419525","107.85714286","-26.56505118","0.00000000","45.10432352","-1.80380191","0.07205813","41.00393047","48.89145882","-26.56505118","0.27323285","100.07572447","-15.40615961","0.12227913","-9.92427553","16.44750146","0.12227913","0.01139424","24.35740080","1.00000000","-4.14078675","-26.56505118","0.25900403","0.59836066","-21.56969280","0.74911821","1.00000000","-1.00000000","-1.00000000","0.00000000","1.00000000","14.07891583","-5.51522088","4.30031942","-9.81554030","0.12201062","0.66508817","0.55684471","0.80688566","45.92678581","-23.71118356","0.03451389","100.03560167","-22.54835398","0.00000000","49.39810314","-26.56505118","0.41747585","49.64539007","-14.82865006","2.68491269","0.18754687","0.25832261","9654.00000000","-22.28414058","0.00000000","-63.46153846","-26.56505118","0.06792579"
"DEAL_ENTRY_OUT","2019.02.05 12:46:11","WIN$N","148","DEAL_TYPE_BUY","9.00000000","0.75294118","1.98156075","0.25584659","307678.74756322","-20.83513497","0.17835510","14.00416898","-3.99969323","0.64171172","111.07142857","-26.56505118","0.00000000","45.86022242","-0.55112212","0.08936776","41.69111129","28.08558382","-26.56505118","0.00000000","100.07572447","-14.83681790","0.16208661","-9.92427553","1.33653135","0.16208661","0.01139424","19.28800217","1.00000000","-70.60659255","-26.56505118","0.00000000","0.55725191","-26.56505118","0.64343183","0.00000000","-1.00000000","-1.00000000","0.00000000","1.00000000","10.48917224","-10.27870812","3.76320339","-14.04191151","-0.02872674","0.49550863","0.16769668","0.63730612","44.97505324","-23.96248558","0.00000000","99.98982809","-26.56505118","0.00000000","46.69990615","-26.56505118","0.20147656","43.26241135","-19.26555209","-1.92705024","0.00000000","0.25832261","9654.00000000","-22.28414058","0.00000000","-80.76923077","-26.56505118","0.00000000"
"DEAL_ENTRY_IN","2019.02.05 12:52:06","WIN$N","150","DEAL_TYPE_BUY","0.00000000","-12.94705882","-21.80721762","0.05778553","312861.74756322","0.58439176","0.44538664","14.68920084","10.67602239","0.76850971","116.07142857","6.78897457","0.02923977","47.28255492","2.35685679","0.12193832","27.81326760","50.31724174","-5.27499673","0.41661848","25.06490669","-18.32902628","0.00000000","-144.93509331","-20.98888883","0.00000000","0.00863514","12.03377457","0.94092707","1.13700966","-5.37054815","0.41776281","0.53284672","-15.18212748","0.58068857","1.00000000","1.00000000","1.00000000","1.00000000","-1.00000000","6.26985890","-17.36914319","0.72416646","-18.09330965","-0.25636910","0.34035039","0.00000000","0.34035039","46.80848709","-7.72596613","0.18775811","100.04068969","4.75834854","0.04487179","49.82952887","-4.55567858","0.45201286","35.32934132","-22.39700286","-13.21972577","0.00000000","0.17154828","19687.00000000","5.01950801","0.04487179","-55.00000000","-2.25511250","0.36221702"
"DEAL_ENTRY_OUT","2019.02.05 12:52:43","WIN$N","150","DEAL_TYPE_SELL","-12.00000000","-12.94705882","-21.80721762","0.05778553","305200.03327750","-14.25882295","0.05065012","14.68920084","10.67602239","0.76850971","116.07142857","6.78897457","0.02923977","48.21783902","3.90281410","0.14335577","28.36343472","28.63861133","-12.80157698","0.14682587","25.06490669","-17.88929389","0.03376066","-144.93509331","-19.52162328","0.03376066","0.00863514","3.46952007","0.61424929","-72.74011299","-12.67153874","0.15610564","0.53284672","-15.18212748","0.58068857","-1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","1.88239452","-23.48132861","-0.05014921","-23.43117940","-0.47260960","0.09707983","0.00000000","0.09707983","47.21078844","-6.96325017","0.20110605","99.98474137","-0.47782738","0.13079172","46.47468620","-12.45660002","0.18344698","28.74251497","-23.26832237","-14.63762172","0.00000000","0.17154828","19687.00000000","5.01950801","0.13079172","-73.33333333","-10.41311046","0.11319282"
"DEAL_ENTRY_IN","2019.02.05 13:00:22","WIN$N","152","DEAL_TYPE_BUY","0.00000000","-45.99117647","-16.98811776","0.00000000","306210.08440532","12.82208186","0.37757657","14.55789929","-9.13826608","0.74420606","117.50000000","-6.78897457","0.05294118","48.52215989","-8.60235740","0.15032453","51.07595777","51.03045701","13.84667374","0.49297498","-29.74823182","1.35092463","0.25445430","-124.74823182","17.22825414","0.25445430","0.01036665","23.78606278","1.00000000","10.69518717","14.17012412","0.50496831","0.51094891","-1.48075718","0.52439155","1.00000000","1.00000000","1.00000000","1.00000000","-1.00000000","-4.49568112","-1.37410934","-3.76733907","2.39322973","-0.44444065","-0.18080351","0.08857718","0.08857718","35.90287824","-6.07284048","0.00000000","99.94918699","2.56570514","0.00000000","50.84915379","16.28843179","0.58440262","29.62962963","5.27775395","-15.46055166","0.18377928","0.00000000","9164.00000000","-17.51709654","0.00000000","-50.79365079","15.34700854","0.48140770"
"DEAL_ENTRY_OUT","2019.02.05 13:02:32","WIN$N","152","DEAL_TYPE_SELL","-12.00000000","-44.28529412","-16.62019602","0.00000000","295699.48440532","-0.08324560","0.00000000","14.89600623","-2.94563769","0.80678896","119.28571429","0.00000000","0.08235294","49.51403841","-5.89736391","0.17303796","52.12004044","30.10665194","7.49598028","0.26316225","-29.74823182","6.62702348","0.43965327","-124.74823182","19.00785401","0.43965327","0.01036665","12.31016725","0.48313030","-72.36951809","6.82563677","0.23939323","0.52816901","0.95253623","0.56866268","1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","-9.68086630","-6.53288267","-3.95507525","-2.57780742","-0.56234669","-0.34763584","0.00000000","0.00000000","38.57652220","-2.63574242","0.00000000","99.88313008","-2.69806867","0.15075349","46.78143341","8.36862163","0.29421520","22.75132275","0.28976216","-16.28166806","0.06075096","0.00000000","9164.00000000","-17.51709654","0.15075349","-71.42857143","7.50473245","0.23107570"
"DEAL_ENTRY_IN","2019.02.05 13:17:49","WIN$N","154","DEAL_TYPE_BUY","0.00000000","-20.30294118","20.04386059","0.36214790","303535.21568179","22.22074613","0.44517414","12.90484800","-14.33937187","0.43822967","118.92857143","-11.30993247","0.08333333","48.48092408","-2.55542636","0.16881048","51.03255167","52.06266695","26.56505118","0.51832469","-2.34874074","22.56508118","0.39288817","-97.34874074","23.58209638","0.39288817","0.00928914","26.56505118","1.00000000","0.00000000","26.56505118","0.47505173","0.49315068","15.21403652","0.47863414","1.00000000","0.00000000","1.00000000","0.00000000","-1.00000000","-14.50070447","4.44609398","-5.75429986","10.20039384","-0.36628410","-0.48425403","0.17340334","0.15551022","44.34029904","26.56505118","0.29102796","99.98474835","21.45871159","0.00000000","50.98703852","24.51184820","0.59423919","33.33333333","14.27423233","5.14777342","0.26107867","0.01999080","10227.00000000","-14.88752212","0.00000000","-51.47058824","22.52484716","0.47319545"
"DEAL_ENTRY_OUT","2019.02.05 13:18:21","WIN$N","154","DEAL_TYPE_SELL","11.00000000","-17.23235294","21.40726039","0.38915186","308938.78711036","25.70043646","0.62904644","13.50367353","-9.26157339","0.54907104","122.14285714","5.71059314","0.14102564","49.59677409","3.90026495","0.19768642","52.20713062","72.98536590","26.56505118","0.74162902","-2.34874074","26.49333806","0.58966208","-97.34874074","23.22894318","0.58966208","0.00928914","26.56505118","1.00000000","72.93666027","26.56505118","0.70636027","0.52258065","24.87281499","0.55429556","1.00000000","1.00000000","1.00000000","1.00000000","-1.00000000","-9.71437968","8.96035729","-5.25019344","14.21055073","-0.22420382","-0.32441372","0.35163499","0.31535053","45.12944658","26.56505118","0.31257831","100.04575496","23.03361697","0.18409807","54.46667923","25.12411906","0.84247354","39.21568627","20.41132012","6.80943021","0.36474226","0.01999080","10227.00000000","-14.88752212","0.18409807","-33.82352941","23.81117426","0.68728029"
"DEAL_ENTRY_IN","2019.02.05 15:28:44","WIN$N","156","DEAL_TYPE_BUY","0.00000000","-17.10000000","-12.57338169","0.38229912","266193.19574438","8.92647688","0.22300280","21.14098415","-8.80497307","0.11867531","125.00000000","-10.85010463","0.26666667","88.20226754","-12.62817104","0.26485523","103.76737358","50.17006366","24.23666680","1.00000000","-64.39886775","10.10978834","0.93456281","-149.39886775","-4.67156644","0.93456281","0.00801887","16.39819199","1.00000000","4.27469566","24.58404111","1.00000000","0.47928994","21.82349747","1.00000000","-1.00000000","1.00000000","-1.00000000","0.00000000","-1.00000000","-93.26827380","18.91332871","8.43942910","10.47389961","0.64656796","0.00000000","1.00000000","1.00000000","38.44823647","0.65795225","0.69464095","99.92348500","19.60928848","0.05316670","46.66898433","24.84521991","1.00000000","37.29729730","2.92534848","-15.75724222","0.53739664","0.50721627","10600.00000000","-9.50727895","0.05316670","-35.21126761","24.52909727","1.00000000"
"DEAL_ENTRY_OUT","2019.02.05 15:31:14","WIN$N","156","DEAL_TYPE_SELL","-10.00000000","5.07647059","6.05392766","0.56149440","260431.97779566","8.43779887","0.10571808","18.59403132","-19.87407825","0.00000000","120.35714286","-5.04245107","0.14285714","83.98547493","-6.29259237","0.18250145","43.06947433","42.20103237","26.16087065","0.99181373","44.80097050","25.67432695","1.00000000","-150.19902950","25.09085297","1.00000000","0.01428048","25.84382128","1.00000000","-22.54035943","26.56505118","1.00000000","0.46012270","12.71320590","0.94140537","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-88.77161927","24.80078540","8.53137410","16.26941129","0.58655765","0.00000000","1.00000000","1.00000000","34.97987869","-18.09059135","0.48280081","99.93875051","6.24955744","0.00000000","43.80020187","25.90500049","0.88717163","41.57303371","12.39685202","-1.88594298","0.62974618","0.40768239","13655.00000000","20.43886487","0.00000000","-42.18750000","26.56505118","0.99945156"
"DEAL_ENTRY_IN","2019.02.06 11:32:23","WIN$N","158","DEAL_TYPE_BUY","0.00000000","173.00294118","2.66780343","1.00000000","231859.89467146","6.41410995","0.40846147","33.63871719","-7.47657042","0.00000000","169.28571429","-6.39439777","0.07511737","196.53437358","-10.12674876","0.17224480","196.53437358","50.15264505","8.37142123","1.00000000","25.90777368","11.05503932","1.00000000","-74.09222632","5.43797491","1.00000000","0.01360915","22.98492737","1.00000000","0.46221401","7.89634638","1.00000000","0.37500000","19.84467359","1.00000000","-1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","-214.20563736","10.33457619","4.34927130","5.98530489","0.62255268","0.00000000","1.00000000","1.00000000","37.17838003","24.01873484","0.91458121","99.77351109","11.49597784","0.02132752","41.93088091","7.10659328","1.00000000","81.20300752","11.39701448","12.32083367","1.00000000","1.00000000","7348.00000000","-14.57435125","0.02132752","-44.29530201","7.55137679","1.00000000"
"DEAL_ENTRY_OUT","2019.02.06 11:33:18","WIN$N","158","DEAL_TYPE_SELL","-10.00000000","173.00294118","2.66780343","1.00000000","226883.89467146","3.72823022","0.36407246","33.63871719","-7.47657042","0.00000000","169.28571429","-6.39439777","0.07511737","196.64831553","-10.07532847","0.17267841","196.64831553","46.28778920","6.36718173","1.00000000","25.90777368","11.44171388","1.00000000","-74.09222632","5.88573098","1.00000000","0.01360915","15.78306428","0.79981025","-11.17232935","5.86218374","1.00000000","0.37500000","19.84467359","1.00000000","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-217.39652056","9.86630084","4.38027063","5.48603021","0.61548242","0.00000000","1.00000000","1.00000000","38.21050046","24.31816882","0.98231676","99.73233129","9.81013429","0.09006145","39.65494254","4.70548393","1.00000000","78.19548872","10.70074595","12.05242125","1.00000000","1.00000000","7348.00000000","-14.57435125","0.09006145","-49.66442953","4.93765716","1.00000000"
